"agency","Charge_Description_Orig","activityDate","BLOCK_ADDRESS","ZipCode","community","fullAdr","lon","lat"
"SAN DIEGO","VANDALISM:DEFACE PROPERTY (MISDEMEANOR)","2/28/2015 23:00:00","800  BLOCK THOMAS AVENUE","92109","SAN DIEGO","800  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.254589,32.7936966
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","12/5/2014 22:00:00","4300  BLOCK OLNEY STREET","92109","SAN DIEGO           ","4300  BLOCK OLNEY STREET , SAN DIEGO, CA  92109",-117.2289797,32.7992901
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","12/15/2014 18:15:00","5000  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","5000  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.258122,32.8051107
"SAN DIEGO","USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","12/8/2014 18:46:00","1500  BLOCK DIAMOND STREET","92109","SAN DIEGO","1500  BLOCK DIAMOND STREET , SAN DIEGO, CA  92109",-117.2435449,32.8022091
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/25/2014 13:00:00","1000  BLOCK LORING STREET","92109","SAN DIEGO","1000  BLOCK LORING STREET , SAN DIEGO, CA  92109",-117.2543915,32.8057933
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/24/2014 0:00:00","3900  BLOCK RIVIERA DRIVE","92109","SAN DIEGO","3900  BLOCK RIVIERA DRIVE , SAN DIEGO, CA  92109",-117.2407794,32.7899715
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/22/2014 19:10:00","1900  BLOCK LAW STREET","92109","SAN DIEGO","1900  BLOCK LAW STREET , SAN DIEGO, CA  92109",-117.2370444,32.8066053
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","12/29/2014 12:00:00","2900  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","2900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2177747,32.8064203
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","12/8/2014 22:56:00","4600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.255794,32.7975325
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","12/6/2014 4:30:00","4700  BLOCK LAMONT STREET","92109","SAN DIEGO           ","4700  BLOCK LAMONT STREET , SAN DIEGO, CA  92109",-117.23621,32.8037991
"SAN DIEGO","BURGLARY:UNSPECIFIED","12/11/2014 19:30:00","900  BLOCK TURQUOISE STREET","92109","SAN DIEGO","900  BLOCK TURQUOISE STREET , SAN DIEGO, CA  92109",-117.2573219,32.8090546
"SAN DIEGO","PETTY THEFT","12/9/2014 13:00:00","700  BLOCK TURQUOISE STREET","92109","SAN DIEGO","700  BLOCK TURQUOISE STREET , SAN DIEGO, CA  92109",-117.2603144,32.8084375
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/13/2014 22:30:00","900  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","900  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2519213,32.7913756
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/3/2014 13:00:00","1000  BLOCK TURQUOISE STREET","92109","SAN DIEGO","1000  BLOCK TURQUOISE STREET , SAN DIEGO, CA  92109",-117.2555048,32.8094451
"SAN DIEGO","BATTERY ON PERSON","12/10/2014 22:30:00","900  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","900  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2494504,32.772135
"SAN DIEGO","THEFT","12/11/2014 12:00:00","1900  BLOCK BERYL STREET","92109","SAN DIEGO","1900  BLOCK BERYL STREET , SAN DIEGO, CA  92109",-117.2373477,32.8075443
"SAN DIEGO","USE/ACCESS CREDIT CARD ACCOUNT INFORMATION W/O CONSENT","12/8/2014 16:30:00","4300  BLOCK NOYES STREET","92109","SAN DIEGO","4300  BLOCK NOYES STREET , SAN DIEGO, CA  92109",-117.2308152,32.798889
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","12/13/2014 0:23:00","3800  BLOCK SEQUOIA STREET","92109","SAN DIEGO","3800  BLOCK SEQUOIA STREET , SAN DIEGO, CA  92109",-117.2330577,32.7900854
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","11/30/2014 4:30:00","3300  BLOCK BUENA VISTA STREET","92109","SAN DIEGO           ","3300  BLOCK BUENA VISTA STREET , SAN DIEGO, CA  92109",-117.2364895,32.780552
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","12/13/2014 2:00:00","3200  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3200  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2513021,32.7720877
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","12/21/2014 22:00:00","900  BLOCK LORING STREET","92109","SAN DIEGO           ","900  BLOCK LORING STREET , SAN DIEGO, CA  92109",-117.2562718,32.8053914
"SAN DIEGO","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL","1/1/2015 1:17:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","BATTERY W/SERIOUS BODILY INJURY","4/24/2015 2:00:00","1000  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1000  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2516784,32.7977202
"SAN DIEGO","ORAL COPULATION BY FORCE OR FEAR","5/3/2015 0:01:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","4/25/2015 0:40:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","BURGLARY/UNSPECIFIED","5/1/2015 22:00:00","3500  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3500  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2526887,32.7783104
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","3/24/2015 15:00:00","600  BLOCK DIAMOND STREET","92109","SAN DIEGO           ","600  BLOCK DIAMOND STREET , SAN DIEGO, CA  92109",-117.2579027,32.7991128
"SAN DIEGO","BATTERY ON PERSON (M)","3/29/2015 20:30:00","700  BLOCK ENSENADA COURT","92109","SAN DIEGO","700  BLOCK ENSENADA COURT , SAN DIEGO, CA  92109",-117.2525173,32.7671418
"SAN DIEGO","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL","5/5/2015 0:10:00","3700  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3700  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2525769,32.7825632
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/10/2014 23:00:00","1900  BLOCK FELSPAR STREET","92109","SAN DIEGO","1900  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2356009,32.8019551
"SAN DIEGO","BATTERY ON PERSON (M)","5/9/2015 20:50:00","2200  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO","2200  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2281139,32.7966274
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","4/3/2015 10:15:00","2600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","2600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2490581,32.7597994
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (PUNISHMENT)","4/24/2015 0:01:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","12/20/2014 2:10:00","1000  BLOCK GARNET AVENUE","92109","SAN DIEGO","1000  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2516784,32.7977202
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/21/2014 1:05:00","4300  BLOCK OCEAN BOULEVARD","92109","SAN DIEGO","4300  BLOCK OCEAN BOULEVARD , SAN DIEGO, CA  92109",-117.2557477,32.7934393
"SAN DIEGO","BURGLARY:UNSPECIFIED","12/6/2014 0:00:00","4300  BLOCK OLNEY STREET","92109","SAN DIEGO","4300  BLOCK OLNEY STREET , SAN DIEGO, CA  92109",-117.2289797,32.7992901
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/7/2014 15:45:00","900  BLOCK THOMAS AVENUE","92109","SAN DIEGO","900  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.2527449,32.7940852
"SAN DIEGO","BATTERY W/SERIOUS BODILY INJURY","4/30/2015 23:40:00","1900  BLOCK QUIVIRA WAY","92109","SAN DIEGO           ","1900  BLOCK QUIVIRA WAY , SAN DIEGO, CA  92109",-117.2330814,32.7603489
"SAN DIEGO","VANDALISM ($400 OR MORE)","12/20/2014 21:00:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/22/2014 23:00:00","700  BLOCK GRAND AVENUE","92109","SAN DIEGO","700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2560589,32.7945089
"SAN DIEGO","BATTERY W/SERIOUS BODILY INJURY","4/30/2015 23:40:00","1900  BLOCK QUIVIRA WAY","92109","SAN DIEGO           ","1900  BLOCK QUIVIRA WAY , SAN DIEGO, CA  92109",-117.2330814,32.7603489
"SAN DIEGO","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL WITH INJURY","3/29/2015 1:10:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","TAMPER WITH AUTO","12/16/2014 21:00:00","5500  BLOCK SANTA FE STREET","92109","SAN DIEGO","5500  BLOCK SANTA FE STREET , SAN DIEGO, CA  92109",-117.2320584,32.8334867
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/30/2014 1:10:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","GET CREDIT/ETC OTHERS ID","12/2/2014 10:00:00","2100  BLOCK FELSPAR STREET","92109","SAN DIEGO","2100  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2319585,32.8027613
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","3/31/2015 10:00:00","800  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO           ","800  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2504453,32.77212
"SAN DIEGO","RAPE","4/15/2015 17:00:00","700  BLOCK EL CARMEL PLACE","92109","SAN DIEGO           ","700  BLOCK EL CARMEL PLACE , SAN DIEGO, CA  92109",-117.2531996,32.7782836
"SAN DIEGO","BURGLARY/UNSPECIFIED","11/28/2014 17:45:00","1900  BLOCK THOMAS AVENUE","92109","SAN DIEGO","1900  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.2344306,32.7981192
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/8/2014 6:45:00","2600  BLOCK EAST MISSION BAY DRIVE","92109","SAN DIEGO","2600  BLOCK EAST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2092442,32.7806249
"SAN DIEGO","VANDALISM ($400 OR MORE)","1/1/2015 20:24:00","3100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","3100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509951,32.7698445
"SAN DIEGO","THEFT","12/5/2014 16:00:00","3900  BLOCK JEWELL STREET","92109","SAN DIEGO","3900  BLOCK JEWELL STREET , SAN DIEGO, CA  92109",-117.2362349,32.7909655
"SAN DIEGO","BATTERY ON PERSON (M)","12/7/2014 18:50:00","3800  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","3800  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2529324,32.7846264
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/6/2015 14:00:00","2200  BLOCK SOLEDAD RANCHO ROAD","92109","SAN DIEGO","2200  BLOCK SOLEDAD RANCHO ROAD , SAN DIEGO, CA  92109",-117.234196,32.8151875
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","4/5/2015 2:08:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","5/1/2015 19:21:00","1500  BLOCK OLIVER AVENUE","92109","SAN DIEGO           ","1500  BLOCK OLIVER AVENUE , SAN DIEGO, CA  92109",-117.2412165,32.7946306
"SAN DIEGO","VANDALISM ($400 OR MORE)","1/2/2015 16:03:00","4500  BLOCK HAINES STREET","92109","SAN DIEGO           ","4500  BLOCK HAINES STREET , SAN DIEGO, CA  92109",-117.2427256,32.7993804
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/11/2014 22:00:00","1500  BLOCK MISSOURI STREET","92109","SAN DIEGO","1500  BLOCK MISSOURI STREET , SAN DIEGO, CA  92109",-117.2438267,32.8031295
"SAN DIEGO","BURGLARY/UNSPECIFIED","5/4/2015 21:30:00","700  BLOCK SAN LUIS REY PLACE","92109","SAN DIEGO","700  BLOCK SAN LUIS REY PLACE , SAN DIEGO, CA  92109",-117.2515613,32.7614677
"SAN DIEGO","BURGLARY/UNSPECIFIED","5/1/2015 15:00:00","1700  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","1700  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2367656,32.765199
"SAN DIEGO","BURGLARY/UNSPECIFIED","5/11/2015 0:10:00","1000  BLOCK MISSOURI STREET","92109","SAN DIEGO","1000  BLOCK MISSOURI STREET , SAN DIEGO, CA  92109",-117.2529537,32.8011183
"SAN DIEGO","ASSAULT WITH A DEADLY WEAPON OR BY FORCE","4/19/2015 19:59:00","700  BLOCK PACIFIC BEACH DRIVE","92109","SAN DIEGO           ","700  BLOCK PACIFIC BEACH DRIVE , SAN DIEGO, CA  92109",-117.2538142,32.790889
"SAN DIEGO","ATTEMPTED BURGLARY:DEGREE UNSPECIFIED","5/10/2015 15:00:00","900  BLOCK AGATE STREET","92109","SAN DIEGO","900  BLOCK AGATE STREET , SAN DIEGO, CA  92109",-117.2577134,32.8100385
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/15/2014 4:05:00","3700  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3700  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2371612,32.7869927
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","5/3/2015 2:05:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","BATTERY AGAINST POLICE OFFICER","4/2/2015 0:30:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","4/9/2015 23:27:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","BATTERY: SPOUSE/EX SPOUSE/DATE/ETC","12/13/2014 16:55:00","900  BLOCK OPAL STREET","92109","SAN DIEGO","900  BLOCK OPAL STREET , SAN DIEGO, CA  92109",-117.2565735,32.8064044
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","4/10/2015 2:43:00","4500  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","4500  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2554928,32.796557
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","11/29/2014 12:00:00","900  BLOCK WEST MISSION BAY DRIVE","92109","SAN DIEGO","900  BLOCK WEST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2494504,32.772135
"SAN DIEGO","VANDALISM ($400 OR MORE)","11/29/2014 23:50:00","800  BLOCK AGATE STREET","92109","SAN DIEGO","800  BLOCK AGATE STREET , SAN DIEGO, CA  92109",-117.2595184,32.8096544
"SAN DIEGO","TAMPER WITH AUTO","11/28/2014 21:00:00","3700  BLOCK RIVIERA DRIVE","92109","SAN DIEGO","3700  BLOCK RIVIERA DRIVE , SAN DIEGO, CA  92109",-117.2397084,32.7861968
"SAN DIEGO","BATTERY ON PERSON","12/12/2014 23:00:00","3800  BLOCK SEQUOIA STREET","92109","SAN DIEGO","3800  BLOCK SEQUOIA STREET , SAN DIEGO, CA  92109",-117.2330577,32.7900854
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","5/11/2015 12:00:00","4800  BLOCK DIXIE DRIVE","92109","SAN DIEGO","4800  BLOCK DIXIE DRIVE , SAN DIEGO, CA  92109",-117.2580699,32.8019789
"SAN DIEGO","OBSTRUCT/RESIST PUB OFFICER","12/14/2014 2:34:00","800  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","800  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2552823,32.7968511
"SAN DIEGO","PETTY THEFT","12/7/2014 20:00:00","3800  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3800  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.237512,32.7887678
"SAN DIEGO","PETTY THEFT","12/18/2014 20:00:00","4600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.255794,32.7975325
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/5/2014 18:00:00","3800  BLOCK INGRAHAM STREET","92109","SAN DIEGO","3800  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.237512,32.7887678
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","11/29/2014 21:00:00","4400  BLOCK BOND STREET","92109","SAN DIEGO","4400  BLOCK BOND STREET , SAN DIEGO, CA  92109",-117.2200656,32.8023147
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","12/5/2014 18:00:00","3500  BLOCK YOSEMITE STREET","92109","SAN DIEGO","3500  BLOCK YOSEMITE STREET , SAN DIEGO, CA  92109",-117.2359069,32.7826855
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","12/10/2014 1:30:00","1400  BLOCK GARNET AVENUE","92109","SAN DIEGO","1400  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2444118,32.7991845
"SAN DIEGO","POSSESS MARIJUANA/HASHISH FOR SALE","12/10/2014 16:55:00","4300  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4300  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2546106,32.7936755
"SAN DIEGO","ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","12/9/2014 0:53:00","1200  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1200  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2480706,32.7984763
"SAN DIEGO","BURGLARY/UNSPECIFIED","4/29/2015 7:00:00","4100  BLOCK HAINES STREET","92109","SAN DIEGO","4100  BLOCK HAINES STREET , SAN DIEGO, CA  92109",-117.2409437,32.7935483
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/14/2014 11:00:00","1400  BLOCK VACATION ROAD","92109","SAN DIEGO","1400  BLOCK VACATION ROAD , SAN DIEGO, CA  92109",-117.2387119,32.7749863
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/2/2014 1:30:00","1600  BLOCK EMERALD STREET","92109","SAN DIEGO","1600  BLOCK EMERALD STREET , SAN DIEGO, CA  92109",-117.2414261,32.8016675
"SAN DIEGO","BATTERY W/SERIOUS BODILY INJURY","4/15/2015 9:51:00","4500  BLOCK DAWES STREET","92109","SAN DIEGO           ","4500  BLOCK DAWES STREET , SAN DIEGO, CA  92109",-117.2500246,32.7977596
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","12/9/2014 5:30:00","900  BLOCK GARNET AVENUE","92109","SAN DIEGO","900  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2536748,32.7969783
"SAN DIEGO","BURGLARY/UNSPECIFIED","12/16/2014 21:00:00","3800  BLOCK HAINES STREET","92109","SAN DIEGO","3800  BLOCK HAINES STREET , SAN DIEGO, CA  92109",-117.2393427,32.7883629
"SAN DIEGO","CARRY CONCEALED DIRK OR DAGGER","12/11/2014 10:04:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","ROBBERY","12/6/2014 3:30:00","2700  BLOCK GRAND AVENUE","92109","SAN DIEGO","2700  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2200259,32.8023323
"SAN DIEGO","IMPERSONATE TO GET MONEY/FELONY","12/5/2014 17:00:00","1000  BLOCK SANTA CLARA PLACE","92109","SAN DIEGO","1000  BLOCK SANTA CLARA PLACE , SAN DIEGO, CA  92109",-117.2498446,32.7829098
"SAN DIEGO","GRAND THEFT/UNSPECIFIED","5/2/2015 17:00:00","2500  BLOCK INGRAHAM STREET","92109","SAN DIEGO","2500  BLOCK INGRAHAM STREET , SAN DIEGO, CA  92109",-117.2333385,32.7659761
"SAN DIEGO","VANDALISM ($400 OR MORE)","12/11/2014 19:00:00","700  BLOCK FELSPAR STREET","92109","SAN DIEGO","700  BLOCK FELSPAR STREET , SAN DIEGO, CA  92109",-117.2570423,32.7972401
"SAN DIEGO","BATTERY W/SERIOUS BODILY INJURY","5/2/2015 1:54:00","1100  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1100  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2499919,32.7977784
"SAN DIEGO","GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","11/29/2014 12:30:00","3400  BLOCK OCEAN FRONT WALK","92109","SAN DIEGO","3400  BLOCK OCEAN FRONT WALK , SAN DIEGO, CA  92109",-117.2531848,32.7762282
"SAN DIEGO","THREATEN CRIME WITH INTENT TO TERRORIZE","5/7/2015 20:00:00","2600  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","2600  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2490581,32.7597994
"SAN DIEGO","ROBBERY","12/22/2014 1:53:00","1500  BLOCK THOMAS AVENUE","92109","SAN DIEGO","1500  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.2418073,32.7964905
"SAN DIEGO","GRAND THEFT/UNSPECIFIED","12/14/2014 14:30:00","800  BLOCK THOMAS AVENUE","92109","SAN DIEGO","800  BLOCK THOMAS AVENUE , SAN DIEGO, CA  92109",-117.254589,32.7936966
"SAN DIEGO","BURGLARY/UNSPECIFIED","5/3/2015 0:01:00","4000  BLOCK RIVIERA DRIVE","92109","SAN DIEGO","4000  BLOCK RIVIERA DRIVE , SAN DIEGO, CA  92109",-117.241371,32.7919021
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","4/26/2015 11:15:00","3100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","3100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509951,32.7698445
"SAN DIEGO","PETTY THEFT","12/2/2014 20:30:00","1600  BLOCK GARNET AVENUE","92109","SAN DIEGO","1600  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2408567,32.7998083
"SAN DIEGO","PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","2/13/2015 20:15:00","3500  BLOCK BAYSIDE WALK","92109","SAN DIEGO","3500  BLOCK BAYSIDE WALK , SAN DIEGO, CA  92109",-117.251906,32.778467
"SAN DIEGO","TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","4/29/2015 10:00:00","3100  BLOCK MISSION BOULEVARD","92109","SAN DIEGO           ","3100  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2509951,32.7698445
"SAN DIEGO","DISORDERLY CONDUCT:  ALCOHOL","11/30/2014 0:45:00","4700  BLOCK MISSION BOULEVARD","92109","SAN DIEGO","4700  BLOCK MISSION BOULEVARD , SAN DIEGO, CA  92109",-117.2564476,32.7996108
"SAN DIEGO","DUI ALCOHOL AND/OR DRUGS","11/30/2014 1:28:00","1900  BLOCK GRAND AVENUE","92109","SAN DIEGO","1900  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2347766,32.7991835
"SAN DIEGO","BATTERY WITH SERIOUS BODILY INJURY (F)","5/8/2015 0:25:00","1000  BLOCK GRAND AVENUE","92109","SAN DIEGO           ","1000  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2512603,32.7955561
"SAN DIEGO","BURGLARY/UNSPECIFIED","2/7/2015 5:00:00","1400  BLOCK QUIVIRA ROAD","92109","SAN DIEGO","1400  BLOCK QUIVIRA ROAD , SAN DIEGO, CA  92109",-117.2416477,32.7637526
"SAN DIEGO","BURGLARY:UNSPECIFIED","5/2/2015 18:56:00","500  BLOCK SEA WORLD DRIVE","92109","SAN DIEGO           ","500  BLOCK SEA WORLD DRIVE , SAN DIEGO, CA  92109",-117.2267477,32.7639528
"SAN DIEGO","BATTERY: SPOUSE/EX SPOUSE/DATE/ETC","5/5/2015 16:55:00","2600  BLOCK EAST MISSION BAY DRIVE","92109","SAN DIEGO","2600  BLOCK EAST MISSION BAY DRIVE , SAN DIEGO, CA  92109",-117.2092442,32.7806249
"SAN DIEGO","PETTY THEFT","5/1/2015 13:30:00","2400  BLOCK GRAND AVENUE","92109","SAN DIEGO","2400  BLOCK GRAND AVENUE , SAN DIEGO, CA  92109",-117.2256284,32.8011788
"SAN DIEGO","IMPERSONATING ANOTHER VIA THE INTERNET","4/10/2015 0:00:00","900  BLOCK DIAMOND STREET","92109","SAN DIEGO","900  BLOCK DIAMOND STREET , SAN DIEGO, CA  92109",-117.2545035,32.7997823
"SAN DIEGO","THEFT","5/8/2015 22:00:00","1700  BLOCK GARNET AVENUE","92109","SAN DIEGO           ","1700  BLOCK GARNET AVENUE , SAN DIEGO, CA  92109",-117.2389958,32.8002163
